id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
755082014	20170731	1	900000000000207008	363276009	en	900000000000003001	Radiographic procedure on musculoskeletal system (procedure)	900000000000448009
755083016	20170731	1	900000000000207008	363277000	en	900000000000003001	Radiographic procedure on neck (procedure)	900000000000448009
755084010	20170731	1	900000000000207008	363278005	en	900000000000003001	Radiographic procedure on pelvic region (procedure)	900000000000448009
755118016	20170731	1	900000000000207008	363309004	en	900000000000003001	Soft tissue closure (procedure)	900000000000448009
755130010	20170731	1	900000000000207008	363320004	en	900000000000003001	Surgical repair procedure by body site (procedure)	900000000000448009
755161018	20020731	0	900000000000207008	363346000	en	900000000000003001	Malignant tumor (disorder)	900000000000020002
755311017	20170731	1	900000000000207008	363482009	en	900000000000003001	Malignant tumor of pituitary gland (disorder)	900000000000448009
755362019	20070131	0	900000000000207008	25087005	en	900000000000003001	Nervous system structure (body structure)	900000000000020002
755636017	20170731	1	900000000000207008	2533004	en	900000000000003001	Drug (substance)	900000000000448009
756501019	20070131	0	900000000000207008	26107004	en	900000000000003001	Musculoskeletal structure (body structure)	900000000000020002
757365016	20170731	1	900000000000207008	26864007	en	900000000000003001	Structure of product of conception (body structure)	900000000000448009
757909016	20170731	1	900000000000207008	27352000	en	900000000000003001	Diagnostic procedure on heart (procedure)	900000000000448009
758055019	20170731	1	900000000000207008	27483000	en	900000000000003001	Diagnostic radiography with contrast media (procedure)	900000000000448009
758445014	20170731	1	900000000000207008	27832009	en	900000000000003001	Structure of thoracic viscus (body structure)	900000000000448009
759309017	20170731	1	900000000000207008	2861001	en	900000000000003001	Entire gland (organ) (body structure)	900000000000448009
759761015	20170731	1	900000000000207008	363574006	en	900000000000003001	Intrathoracic arterial structure (body structure)	900000000000448009
759778012	20170731	1	900000000000012004	363589002	en	900000000000003001	Associated procedure (attribute)	900000000000448009
759947016	20170731	1	900000000000207008	29092000	en	900000000000003001	Venous structure (body structure)	900000000000448009
760242012	20020131	1	900000000000207008	29357002	en	900000000000003001	Radiography of face, head AND/OR neck (procedure)	900000000000020002
760390019	20020731	0	900000000000207008	2949005	en	900000000000003001	Diagnostic aid (substance)	900000000000020002
760611010	20140131	0	900000000000207008	2969000	en	900000000000003001	Body space structure (body structure)	900000000000020002
761197016	20170731	1	900000000000207008	30217000	en	900000000000003001	Proliferation (morphologic abnormality)	900000000000448009
761965017	20170731	1	900000000000207008	30904006	en	900000000000003001	Vascular surgery procedure (procedure)	900000000000448009
762489016	20170731	1	900000000000207008	31375009	en	900000000000003001	Diagnostic radiography of neck (procedure)	900000000000448009
762831017	20170731	1	900000000000207008	363675004	en	900000000000003001	Intents (nature of procedure values) (qualifier value)	900000000000448009
762834013	20170731	1	900000000000207008	363678002	en	900000000000003001	Positron emission tomographic imaging - action (qualifier value)	900000000000448009
762835014	20170731	1	900000000000207008	363679005	en	900000000000003001	Imaging (procedure)	900000000000448009
762837018	20170731	1	900000000000207008	363680008	en	900000000000003001	Radiographic imaging procedure (procedure)	900000000000448009
762913017	20090131	0	900000000000207008	363691001	en	900000000000003001	Procedure by device (procedure)	900000000000020002
762921011	20170731	1	900000000000012004	363698007	en	900000000000003001	Finding site (attribute)	900000000000448009
762922016	20170731	1	900000000000012004	363699004	en	900000000000003001	Direct device (attribute)	900000000000448009
762923014	20170731	1	900000000000012004	363700003	en	900000000000003001	Direct morphology (attribute)	900000000000448009
762924015	20170731	1	900000000000012004	363701004	en	900000000000003001	Direct substance (attribute)	900000000000448009
762925019	20170731	1	900000000000012004	363702006	en	900000000000003001	Has focus (attribute)	900000000000448009
762926018	20170731	1	900000000000012004	363703001	en	900000000000003001	Has intent (attribute)	900000000000448009
762927010	20170731	1	900000000000012004	363704007	en	900000000000003001	Procedure site (attribute)	900000000000448009
762929013	20170731	1	900000000000012004	363705008	en	900000000000003001	Has definitional manifestation (attribute)	900000000000448009
762933018	20170731	1	900000000000012004	363709002	en	900000000000003001	Indirect morphology (attribute)	900000000000448009
762934012	20170731	1	900000000000012004	363710007	en	900000000000003001	Indirect device (attribute)	900000000000448009
762937017	20170731	1	900000000000012004	363713009	en	900000000000003001	Has interpretation (attribute)	900000000000448009
762938010	20170731	1	900000000000012004	363714003	en	900000000000003001	Interprets (attribute)	900000000000448009
764307019	20170731	1	900000000000207008	32962002	en	900000000000003001	Computerized tomography of abdomen with contrast (procedure)	900000000000448009
764984018	20170731	1	900000000000207008	33565001	en	900000000000003001	Chemical compound (substance)	900000000000448009
765065014	20170731	1	900000000000207008	33638001	en	900000000000003001	Isotope (substance)	900000000000448009
766528014	20170731	1	900000000000207008	34945008	en	900000000000003001	Angiocardiography (procedure)	900000000000448009
766540014	20030131	0	900000000000207008	363743006	en	900000000000003001	Navigational concept	900000000000020002
767200012	20170731	1	900000000000207008	35549004	en	900000000000003001	Upper back structure (body structure)	900000000000448009
768561011	20170731	1	900000000000207008	36771004	en	900000000000003001	Surgical occlusion of blood vessel (procedure)	900000000000448009
769831016	20170731	1	900000000000207008	37884009	en	900000000000003001	Repair of artery of thorax and abdomen (procedure)	900000000000448009
769964015	20170731	1	900000000000207008	363787002	en	900000000000003001	Observable entity (observable entity)	900000000000448009
769965019	20030131	0	900000000000207008	363788007	en	900000000000003001	Clinical history / examination observable (observable entity)	900000000000020002
770000019	20170731	1	900000000000207008	363820009	en	900000000000003001	Neurological observable (observable entity)	900000000000448009
770915015	20170731	1	900000000000207008	364644000	en	900000000000003001	Functional observable (observable entity)	900000000000448009
772692011	20170731	1	900000000000207008	38266002	en	900000000000003001	Entire body as a whole (body structure)	900000000000448009
773268017	20170731	1	900000000000207008	38318006	en	900000000000003001	Medical procedure on heart (procedure)	900000000000448009
774901010	20030131	0	900000000000207008	370115009	en	900000000000003001	Special concept	900000000000020002
774927010	20170731	1	900000000000207008	38629001	en	900000000000003001	Operative procedure on the arteries of the thorax and abdomen (procedure)	900000000000448009
775140014	20020131	1	900000000000207008	38807002	en	900000000000003001	Disorder: Primary malignant neoplasm (disorder)	900000000000020002
775211016	20170731	1	900000000000207008	38866009	en	900000000000003001	Body part structure (body structure)	900000000000448009
775961018	20020131	1	900000000000207008	39499005	en	900000000000003001	Structure of artery of thorax AND/OR abdomen (body structure)	900000000000020002
776348017	20170731	1	900000000000207008	39821008	en	900000000000003001	Positron emission tomography unit, device (physical object)	900000000000448009
776430013	20170731	1	900000000000207008	39891004	en	900000000000003001	Injection of thoracic and abdominal artery (procedure)	900000000000448009
777531017	20170731	1	900000000000207008	40818001	en	900000000000003001	Entire endocrine gland (body structure)	900000000000448009
778262019	20170731	1	900000000000207008	4147007	en	900000000000003001	Mass (morphologic abnormality)	900000000000448009
778570013	20170731	1	900000000000207008	41747008	en	900000000000003001	Radioisotope scan of bone (procedure)	900000000000448009
778575015	20170731	1	900000000000207008	41751005	en	900000000000003001	Anatomic measurement (procedure)	900000000000448009
778624013	20170731	1	900000000000207008	41796003	en	900000000000003001	Anastomosis (morphologic abnormality)	900000000000448009
778884013	20040731	0	900000000000207008	42030000	en	900000000000003001	Disease of the genitourinary system (disorder)	900000000000020002
779686016	20170731	1	900000000000012004	42752001	en	900000000000003001	Due to (attribute)	900000000000448009
780155012	20170731	1	900000000000207008	43174007	en	900000000000003001	Gonadal structure (body structure)	900000000000448009
780549011	20170731	1	900000000000207008	43526002	en	900000000000003001	Operative site (morphologic abnormality)	900000000000448009
780688016	20170731	1	900000000000207008	4365001	en	900000000000003001	Surgical repair (procedure)	900000000000448009
780853019	20170731	1	900000000000207008	43799004	en	900000000000003001	Thoracic cavity structure (body structure)	900000000000448009
781412014	20170731	1	900000000000207008	44300000	en	900000000000003001	Entire vertebral column (body structure)	900000000000448009
782244012	20170731	1	900000000000207008	45048000	en	900000000000003001	Neck structure (body structure)	900000000000448009
782806014	20170731	1	900000000000207008	45554006	en	900000000000003001	Radiography of thoracic spine (procedure)	900000000000448009
783519013	20020731	0	900000000000207008	46197000	en	900000000000003001	Biological function (qualifier value)	900000000000020002
783590013	20170731	1	900000000000207008	4626009	en	900000000000003001	Take-down of arterial anastomosis (procedure)	900000000000448009
784886010	20170731	1	900000000000012004	47429007	en	900000000000003001	Associated with (attribute)	900000000000448009
785059018	20170731	1	900000000000207008	47585001	en	900000000000003001	Surgical closure of anastomosis (procedure)	900000000000448009
785715019	20170731	1	900000000000207008	48176007	en	900000000000003001	Social context (social concept)	900000000000448009
786019014	20170731	1	900000000000207008	48450000	en	900000000000003001	Radiography of head (procedure)	900000000000448009
786288019	20170731	1	900000000000207008	48692003	en	900000000000003001	Surgical procedure (procedure)	900000000000448009
786699014	20170731	1	900000000000207008	49062001	en	900000000000003001	Device (physical object)	900000000000448009
787407019	20170731	1	900000000000207008	4970003	en	900000000000003001	Venography (procedure)	900000000000448009
787468010	20170731	1	900000000000207008	49755003	en	900000000000003001	Morphologically abnormal structure (morphologic abnormality)	900000000000448009
788552016	20170731	1	900000000000207008	50731006	en	900000000000003001	Medical procedure (procedure)	900000000000448009
788978015	20170731	1	900000000000207008	51114001	en	900000000000003001	Arterial structure (body structure)	900000000000448009
789056016	20170731	1	900000000000207008	51185008	en	900000000000003001	Thoracic structure (body structure)	900000000000448009
789164013	20170731	1	900000000000207008	51282000	en	900000000000003001	Bone structure of spine (body structure)	900000000000448009
789196017	20170731	1	900000000000207008	5131003	en	900000000000003001	Radiography of chest wall (procedure)	900000000000448009
789391015	20170731	1	900000000000207008	51487009	en	900000000000003001	Diagnostic procedure on skull (procedure)	900000000000448009
789805014	20170731	1	900000000000207008	51860002	en	900000000000003001	Diagnostic procedure on musculoskeletal system (procedure)	900000000000448009
790549013	20170731	1	900000000000207008	52530000	en	900000000000003001	Body region structure (body structure)	900000000000448009
790773019	20170731	1	900000000000207008	52731004	en	900000000000003001	Abdominal cavity structure (body structure)	900000000000448009
791057012	20080731	0	900000000000207008	52988006	en	900000000000003001	Lesion -RETIRED-	900000000000020002
791143013	20170731	1	900000000000207008	53065001	en	900000000000003001	Female genital structure (body structure)	900000000000448009
791535012	20170731	1	900000000000207008	53418001	en	900000000000003001	Structure of vertebral region of back (body structure)	900000000000448009
791557017	20170731	1	900000000000207008	53438000	en	900000000000003001	Radiation therapy procedure or service (procedure)	900000000000448009
791573011	20170731	1	900000000000207008	53452003	en	900000000000003001	Ill-defined topographic site (body structure)	900000000000448009
791714013	20170731	1	900000000000207008	53579001	en	900000000000003001	Diagnostic procedure on bone of vertebrae (procedure)	900000000000448009
793683014	20170731	1	900000000000207008	55342001	en	900000000000003001	Neoplastic disease (disorder)	900000000000448009
793823010	20170731	1	900000000000207008	55460000	en	900000000000003001	Fetal structure (body structure)	900000000000448009
793958011	20170731	1	900000000000207008	55574009	en	900000000000003001	Cardiac function testing (procedure)	900000000000448009
793973012	20170731	1	900000000000207008	55587003	en	900000000000003001	Radiography of chest (procedure)	900000000000448009
794467013	20170731	1	900000000000207008	56002005	en	900000000000003001	Space-occupying mass (morphologic abnormality)	900000000000448009
794711018	20170731	1	900000000000207008	56222002	en	900000000000003001	Operation on bone of skull (procedure)	900000000000448009
794829019	20170731	1	900000000000207008	56329008	en	900000000000003001	Pituitary structure (body structure)	900000000000448009
795760015	20170731	1	900000000000207008	57168000	en	900000000000003001	Operation on bone (procedure)	900000000000448009
795921014	20170731	1	900000000000207008	57312000	en	900000000000003001	Sex structure (body structure)	900000000000448009
796347018	20170731	1	900000000000207008	57697001	en	900000000000003001	Growth alteration (morphologic abnormality)	900000000000448009
796674010	20170731	1	900000000000207008	57991002	en	900000000000003001	Entire embryo (body structure)	900000000000448009
797011016	20170731	1	900000000000207008	58295004	en	900000000000003001	Inorganic chemical (substance)	900000000000448009
797338016	20170731	1	900000000000207008	58590008	en	900000000000003001	Limbic system structure (body structure)	900000000000448009
797773017	20170731	1	900000000000207008	58981006	en	900000000000003001	Injection of contrast media for radiography (procedure)	900000000000448009
797914010	20170731	1	900000000000207008	59108006	en	900000000000003001	Injection (procedure)	900000000000448009
798704013	20020731	0	900000000000207008	59820001	en	900000000000003001	Vascular structure (body structure)	900000000000020002
799363013	20170731	1	900000000000207008	60413009	en	900000000000003001	Thoracic cage structure (body structure)	900000000000448009
799630012	20170731	1	900000000000207008	60654006	en	900000000000003001	Diagnostic radiography of abdomen (procedure)	900000000000448009
801186010	20170731	1	900000000000207008	62056004	en	900000000000003001	Operation on soft tissue (procedure)	900000000000448009
801940012	20170731	1	900000000000207008	62735006	en	900000000000003001	Intra-arterial injection (procedure)	900000000000448009
802609016	20170731	1	900000000000207008	63337009	en	900000000000003001	Lower trunk structure (body structure)	900000000000448009
802960018	20170731	1	900000000000207008	63653004	en	900000000000003001	Biomedical device (physical object)	900000000000448009
803088018	20170731	1	900000000000207008	63769003	en	900000000000003001	Operation on facial bone (procedure)	900000000000448009
803980011	20170731	1	900000000000207008	64572001	en	900000000000003001	Disease (disorder)	900000000000448009
805384010	20170731	1	900000000000207008	65837003	en	900000000000003001	Angiography of neck (procedure)	900000000000448009
805581015	20170731	1	900000000000207008	66014000	en	900000000000003001	Female genitourinary system structure (body structure)	900000000000448009
806146018	20020731	0	900000000000207008	66523006	en	900000000000003001	Female reproductive function (function)	900000000000020002
806343016	20170731	1	900000000000207008	667009	en	900000000000003001	Embryonic structure (body structure)	900000000000448009
806418011	20170731	1	900000000000207008	66769009	en	900000000000003001	Radiography of cervical spine (procedure)	900000000000448009
807491013	20170731	1	900000000000207008	67734004	en	900000000000003001	Upper trunk structure (body structure)	900000000000448009
807554016	20170731	1	900000000000207008	67791009	en	900000000000003001	Diagnostic procedure on bone (procedure)	900000000000448009
807701016	20170731	1	900000000000207008	67923007	en	900000000000003001	Hypothalamic structure (body structure)	900000000000448009
808165018	20170731	1	900000000000207008	6834003	en	900000000000003001	Axial skeleton structure (body structure)	900000000000448009
808670012	20170731	1	900000000000207008	68796002	en	900000000000003001	Radioisotope study of musculoskeletal system (procedure)	900000000000448009
809056015	20170731	1	900000000000207008	69143005	en	900000000000003001	Radiography of heart (procedure)	900000000000448009
809492010	20170731	1	900000000000207008	69536005	en	900000000000003001	Head structure (body structure)	900000000000448009
809505017	20170731	1	900000000000207008	69548008	en	900000000000003001	Lower body part structure (body structure)	900000000000448009
809572018	20170731	1	900000000000207008	69608005	en	900000000000003001	Middle mediastinum structure (body structure)	900000000000448009
810006012	20170731	1	900000000000207008	367636007	en	900000000000003001	Malignant neoplastic process (qualifier value)	900000000000448009
810124012	20170731	1	900000000000207008	70104002	en	900000000000003001	Upper body part structure (body structure)	900000000000448009
811548016	20170731	1	900000000000207008	71388002	en	900000000000003001	Procedure (procedure)	900000000000448009
811561016	20020731	0	900000000000207008	7140000	en	900000000000003001	Radiographic contrast media (substance)	900000000000020002
812155011	20170731	1	900000000000207008	71934003	en	900000000000003001	Genital structure (body structure)	900000000000448009
812684018	20170731	1	900000000000207008	72410000	en	900000000000003001	Mediastinal structure (body structure)	900000000000448009
813338010	20170731	1	900000000000207008	367639000	en	900000000000003001	Secondary malignant neoplastic process (qualifier value)	900000000000448009
814406013	20170731	1	900000000000207008	7396004	en	900000000000003001	Diagnostic imaging (procedure)	900000000000448009
814449014	20170731	1	900000000000207008	367640003	en	900000000000003001	Neoplastic process (qualifier value)	900000000000448009
814767018	20090131	0	900000000000207008	74285003	en	900000000000003001	Pelvic mass (disorder)	900000000000020002
815239019	20170731	1	900000000000207008	74710000	en	900000000000003001	Computerized axial tomography of pelvis with contrast (procedure)	900000000000448009
815461010	20020131	1	900000000000207008	74910009	en	900000000000003001	Skeletal X-ray (procedure)	900000000000020002
815498011	20170731	1	900000000000207008	74943008	en	900000000000003001	Operation on trunk (procedure)	900000000000448009
815988010	20170131	0	900000000000207008	75385009	en	900000000000003001	Computerized axial tomography of thorax with contrast (procedure)	900000000000020002
816895013	20170731	1	900000000000207008	762008	en	900000000000003001	Computerized axial tomography of cervical spine with contrast (procedure)	900000000000448009
818163016	20170731	1	900000000000207008	77343006	en	900000000000003001	Angiography (procedure)	900000000000448009
818227011	20170731	1	900000000000207008	774007	en	900000000000003001	Head and neck structure (body structure)	900000000000448009
818311018	20170731	1	900000000000207008	77477000	en	900000000000003001	Computerized axial tomography (procedure)	900000000000448009
818412014	20170731	1	900000000000207008	77568009	en	900000000000003001	Back structure, excluding neck (body structure)	900000000000448009
819582012	20170731	1	900000000000207008	78621006	en	900000000000003001	Physical force (physical force)	900000000000448009
819896010	20170731	1	900000000000207008	78904004	en	900000000000003001	Chest wall structure (body structure)	900000000000448009
820846018	20170731	1	900000000000207008	79760008	en	900000000000003001	Radiography of spine (procedure)	900000000000448009
821507018	20170731	1	900000000000207008	80356007	en	900000000000003001	Operation on thorax (procedure)	900000000000448009
822101011	20170731	1	900000000000207008	80891009	en	900000000000003001	Heart structure (body structure)	900000000000448009
822565010	20040731	0	900000000000207008	81308009	en	900000000000003001	Disease of brain (disorder)	900000000000020002
823422016	20170731	1	900000000000207008	82076002	en	900000000000003001	Repair of artery (procedure)	900000000000448009
823460013	20170731	1	900000000000207008	82107009	en	900000000000003001	Radiation (physical force)	900000000000448009
823463010	20170731	1	900000000000207008	367651003	en	900000000000003001	Malignant neoplasm of primary, secondary, or uncertain origin (morphologic abnormality)	900000000000448009
824441011	20170731	1	900000000000207008	82918005	en	900000000000003001	Positron emission tomography (procedure)	900000000000448009
825019013	20170731	1	900000000000207008	83395009	en	900000000000003001	Operative procedure on spinal structures (procedure)	900000000000448009
825047012	20170731	1	900000000000207008	83418008	en	900000000000003001	Entire fetus (body structure)	900000000000448009
825053012	20170731	1	900000000000207008	83422003	en	900000000000003001	Diagnostic procedure on blood vessel (procedure)	900000000000448009
825361013	20170731	1	900000000000207008	83678007	en	900000000000003001	Cerebral structure (body structure)	900000000000448009
825494012	20170731	1	900000000000207008	83788002	en	900000000000003001	Computerized axial tomography of maxillofacial area with contrast (procedure)	900000000000448009
825785019	20170731	1	900000000000207008	84028004	en	900000000000003001	Diagnostic procedure on soft tissue (procedure)	900000000000448009
826558017	20170731	1	900000000000207008	84667006	en	900000000000003001	Bone structure of cervical vertebra (body structure)	900000000000448009
826665018	20170731	1	900000000000207008	84755001	en	900000000000003001	Radiation therapy treatment management (procedure)	900000000000448009
827362017	20170731	1	900000000000207008	8533009	en	900000000000003001	Intracranial space-occupying lesion (disorder)	900000000000448009
827876010	20170731	1	900000000000207008	85756007	en	900000000000003001	Body tissue structure (body structure)	900000000000448009
828140013	20090131	0	900000000000207008	85974009	en	900000000000003001	Intracranial mass (disorder)	900000000000020002
828230015	20170731	1	900000000000207008	86049000	en	900000000000003001	Malignant neoplasm, primary (morphologic abnormality)	900000000000448009
828648019	20170731	1	900000000000207008	86394004	en	900000000000003001	Structure of craniopharyngeal duct (body structure)	900000000000448009
830063011	20170731	1	900000000000207008	87563008	en	900000000000003001	Structure of diencephalon (body structure)	900000000000448009
830330011	20170731	1	900000000000207008	87784001	en	900000000000003001	Soft tissues (body structure)	900000000000448009
830722013	20170731	1	900000000000207008	88108008	en	900000000000003001	Disease of pituitary gland (disorder)	900000000000448009
832354013	20170731	1	900000000000207008	89457008	en	900000000000003001	Radioactive isotope (substance)	900000000000448009
832461013	20170731	1	900000000000207008	89545001	en	900000000000003001	Face structure (body structure)	900000000000448009
832462018	20170731	1	900000000000207008	89546000	en	900000000000003001	Bone structure of cranium (body structure)	900000000000448009
832670019	20170731	1	900000000000207008	89718004	en	900000000000003001	Hypophyseal diverticulum structure (body structure)	900000000000448009
832893010	20170731	1	900000000000207008	89901005	en	900000000000003001	Operative procedure on head (procedure)	900000000000448009
833956013	20170731	1	900000000000207008	90780006	en	900000000000003001	Entire bone (organ) (body structure)	900000000000448009
834702016	20170731	1	900000000000207008	91397008	en	900000000000003001	Bone structure of face (body structure)	900000000000448009
835054011	20170731	1	900000000000207008	91689009	en	900000000000003001	Body system structure (body structure)	900000000000448009
835056013	20070131	0	900000000000207008	91690000	en	900000000000003001	Organ system subdivision (body structure)	900000000000020002
835089013	20170731	1	900000000000207008	91717005	en	900000000000003001	Organ part (body structure)	900000000000448009
835095014	20170731	1	900000000000207008	91721003	en	900000000000003001	Anatomical spatial entity (body structure)	900000000000448009
835096010	20140131	0	900000000000207008	91722005	en	900000000000003001	Physical anatomical entity (body structure)	900000000000020002
835097018	20170731	1	900000000000207008	91723000	en	900000000000003001	Anatomical structure (body structure)	900000000000448009
835197015	20170731	1	900000000000207008	91806002	en	900000000000003001	Body cavity structure (body structure)	900000000000448009
835198013	20170731	1	900000000000207008	91807006	en	900000000000003001	Structure of body cavity subdivision (body structure)	900000000000448009
835199017	20170731	1	900000000000207008	91808001	en	900000000000003001	Organ cavity structure (body structure)	900000000000448009
835205012	20170731	1	900000000000207008	91812007	en	900000000000003001	Structure of organ cavity subdivision (body structure)	900000000000448009
835224010	20170731	1	900000000000207008	91829005	en	900000000000003001	Structure of body compartment (body structure)	900000000000448009
835227015	20170731	1	900000000000207008	91830000	en	900000000000003001	Structure of body conduit (body structure)	900000000000448009
837521019	20170731	1	900000000000207008	93727008	en	900000000000003001	Primary malignant neoplasm of brain (disorder)	900000000000448009
837542017	20170731	1	900000000000207008	93744007	en	900000000000003001	Primary malignant neoplasm of central nervous system (disorder)	900000000000448009
837547011	20170731	1	900000000000207008	93749002	en	900000000000003001	Primary malignant neoplasm of cerebrum (disorder)	900000000000448009
837570015	20170731	1	900000000000207008	93768004	en	900000000000003001	Primary malignant neoplasm of craniopharyngeal duct (disorder)	900000000000448009
837585014	20170731	1	900000000000207008	93780007	en	900000000000003001	Primary malignant neoplasm of endocrine gland (disorder)	900000000000448009
837639019	20170731	1	900000000000207008	93824007	en	900000000000003001	Primary malignant neoplasm of head (disorder)	900000000000448009
837759012	20170731	1	900000000000207008	93923002	en	900000000000003001	Primary malignant neoplasm of nervous system (disorder)	900000000000448009
837808019	20170731	1	900000000000207008	93964007	en	900000000000003001	Primary malignant neoplasm of pituitary gland (disorder)	900000000000448009
837987014	20170731	1	900000000000207008	94111002	en	900000000000003001	Primary malignant neoplasm of trunk (disorder)	900000000000448009
838124019	20170731	1	900000000000207008	94225005	en	900000000000003001	Secondary malignant neoplasm of brain (disorder)	900000000000448009
838146010	20170731	1	900000000000207008	94243009	en	900000000000003001	Secondary malignant neoplasm of central nervous system (disorder)	900000000000448009
838151016	20170731	1	900000000000207008	94248000	en	900000000000003001	Secondary malignant neoplasm of cerebrum (disorder)	900000000000448009
838174017	20170731	1	900000000000207008	94267001	en	900000000000003001	Secondary malignant neoplasm of craniopharyngeal duct (disorder)	900000000000448009
838190017	20170731	1	900000000000207008	94280003	en	900000000000003001	Secondary malignant neoplasm of endocrine gland (disorder)	900000000000448009
838246018	20170731	1	900000000000207008	94326009	en	900000000000003001	Secondary malignant neoplasm of head (disorder)	900000000000448009
838387015	20170731	1	900000000000207008	94442001	en	900000000000003001	Secondary malignant neoplasm of nervous system (disorder)	900000000000448009
838446015	20170731	1	900000000000207008	94491007	en	900000000000003001	Secondary malignant neoplasm of pituitary gland (disorder)	900000000000448009
844993012	20170731	1	900000000000207008	9990009	en	900000000000003001	Radiation therapy treatment planning service (procedure)	900000000000448009
1185910019	20170731	1	900000000000207008	118255001	en	900000000000003001	Reproductive function (observable entity)	900000000000448009
1186734010	20170731	1	900000000000207008	18373002	en	900000000000003001	Nervous system function (observable entity)	900000000000448009
1186915016	20170731	1	900000000000207008	222036002	en	900000000000003001	Supratentorial brain structure (body structure)	900000000000448009
1187128017	20050131	0	900000000000207008	246464006	en	900000000000003001	Functions (observable entity)	900000000000020002
1187226012	20030731	0	900000000000207008	255055008	en	900000000000003001	Neoplasm of head and neck (disorder)	900000000000020002
1187543014	20050131	0	900000000000207008	282465005	en	900000000000003001	Physiological functions and activities (observable entity)	900000000000020002
1187644013	20170731	1	900000000000207008	2949005	en	900000000000003001	Diagnostic aid (product)	900000000000448009
1194069016	20170731	1	900000000000207008	349358000	en	900000000000003001	Radiopharmaceuticals (product)	900000000000448009
1195193017	20170731	1	900000000000207008	363346000	en	900000000000003001	Malignant neoplastic disease (disorder)	900000000000448009
1195421017	20150131	0	900000000000207008	370129005	en	900000000000003001	Measurement Method (attribute)	900000000000020002
1195422012	20170731	1	900000000000012004	370130000	en	900000000000003001	Property (attribute)	900000000000448009
1195423019	20170731	1	900000000000012004	370131001	en	900000000000003001	Recipient category (attribute)	900000000000448009
1195424013	20170731	1	900000000000012004	370132008	en	900000000000003001	Scale type (attribute)	900000000000448009
1195425014	20170731	1	900000000000012004	370133003	en	900000000000003001	Specimen substance (attribute)	900000000000448009
1195426010	20170731	1	900000000000012004	370134009	en	900000000000003001	Time aspect (attribute)	900000000000448009
1195427018	20170731	1	900000000000012004	370135005	en	900000000000003001	Pathological process (attribute)	900000000000448009
1195428011	20150131	0	900000000000207008	370136006	en	900000000000003001	Namespace concept	900000000000020002
1195518016	20020731	1	900000000000207008	370227000	en	900000000000003001	Modifier AND/OR qualifier (qualifier value)	900000000000020002
1196870019	20170731	1	900000000000207008	371571005	en	900000000000003001	Imaging by body site (procedure)	900000000000448009
1196871015	20170731	1	900000000000207008	371572003	en	900000000000003001	Nuclear medicine procedure (procedure)	900000000000448009
1196874011	20170731	1	900000000000207008	371575001	en	900000000000003001	Tomographic imaging procedure (procedure)	900000000000448009
1197174015	20170731	1	900000000000012004	371881003	en	900000000000003001	During (attribute)	900000000000448009
1197275010	20170731	1	900000000000207008	371982006	en	900000000000003001	Malignant neoplasm of endocrine gland (disorder)	900000000000448009
1197276011	20170731	1	900000000000207008	371983001	en	900000000000003001	Primary malignant neoplasm of endocrine gland (disorder)	900000000000448009
1197355016	20170731	1	900000000000207008	372062007	en	900000000000003001	Malignant neoplasm of central nervous system (disorder)	900000000000448009
1197356015	20170731	1	900000000000207008	372063002	en	900000000000003001	Malignant neoplasm of nervous system (disorder)	900000000000448009
1197380016	20170731	1	900000000000207008	372087000	en	900000000000003001	Primary malignant neoplasm (disorder)	900000000000448009
1198502014	20170731	1	900000000000207008	373205008	en	900000000000003001	Nuclear medicine imaging procedure (procedure)	900000000000448009
1198609011	20170731	1	900000000000207008	373311009	en	900000000000003001	Procedure by approach (procedure)	900000000000448009
1198622015	20080131	0	900000000000207008	373324009	en	900000000000003001	Procedure by transvascular approach (procedure)	900000000000020002
1198649015	20170731	1	900000000000207008	373351007	en	900000000000003001	Surgical procedure on soft tissue (procedure)	900000000000448009
1199082014	20170731	1	900000000000207008	373782009	en	900000000000003001	Diagnostic substance (substance)	900000000000448009
1199173018	20170731	1	900000000000207008	373873005	en	900000000000003001	Pharmaceutical / biologic product (product)	900000000000448009
1203276014	20170731	1	900000000000207008	46197000	en	900000000000003001	Biological function (observable entity)	900000000000448009
1203899019	20170731	1	900000000000207008	59820001	en	900000000000003001	Blood vessel structure (body structure)	900000000000448009
1204209012	20170731	1	900000000000207008	66523006	en	900000000000003001	Female reproductive function (observable entity)	900000000000448009
1204413015	20170731	1	900000000000207008	7140000	en	900000000000003001	Radiographic contrast media (product)	900000000000448009
1208889014	20150131	0	900000000000207008	370129005	en	900000000000013009	Measurement Method	900000000000020002
1208890017	20170731	1	900000000000012004	370130000	en	900000000000013009	Property	900000000000448009
1208891018	20170731	1	900000000000012004	370131001	en	900000000000013009	Recipient category	900000000000448009
1208892013	20170731	1	900000000000012004	370132008	en	900000000000013009	Scale type	900000000000448009
1208893015	20170731	1	900000000000012004	370133003	en	900000000000013009	Specimen substance	900000000000448009
1208894014	20170731	1	900000000000012004	370134009	en	900000000000013009	Time aspect	900000000000448009
1208895010	20170731	1	900000000000012004	370135005	en	900000000000013009	Pathological process	900000000000448009
1208896011	20170731	1	900000000000012004	370136006	en	900000000000013009	Namespace concept	900000000000448009
1210471013	20170731	1	900000000000012004	371881003	en	900000000000013009	During	900000000000448009
